open_time,VXTH,BTC_TSMOM30_LS
2016-09-12 00:00:00+00:00,0.0,0.0
2016-09-13 00:00:00+00:00,-0.0033868278449352696,0.0016408687091293839
2016-09-14 00:00:00+00:00,-0.004025722800230058,0.0023685095030407943
2016-09-15 00:00:00+00:00,0.0031496062992124596,-0.005778752313614799
2016-09-16 00:00:00+00:00,-0.005651491365777028,-0.00029976995520941685
2016-09-19 00:00:00+00:00,-0.0013156509841069086,0.003713455461360704
2016-09-20 00:00:00+00:00,-0.00031617220846291705,-0.0015018671902981007
2016-09-21 00:00:00+00:00,0.007010700542933845,-0.018350821103800485
2016-09-22 00:00:00+00:00,0.005234505862646621,-0.0014251270660791127
2016-09-23 00:00:00+00:00,-0.005675900853988725,0.010974389712895327
2016-09-26 00:00:00+00:00,-0.006493846556690164,0.008627550796737937
2016-09-27 00:00:00+00:00,0.0036898423910178835,-0.0030869758688286675
2016-09-28 00:00:00+00:00,0.004726642508271706,-0.0023722680654858497
2016-09-29 00:00:00+00:00,-0.006481626679211816,0.0015957021614345646
2016-09-30 00:00:00+00:00,0.005366443941705823,0.006673334895926697
2016-10-03 00:00:00+00:00,-0.0036108639907896922,0.003932872988292591
2016-10-04 00:00:00+00:00,-0.005304621848739588,-0.003151302293994518
2016-10-05 00:00:00+00:00,0.004171286762764792,0.003780714176687905
2016-10-06 00:00:00+00:00,0.0,0.0008326540699006291
2016-10-07 00:00:00+00:00,-0.0034703964665053766,0.0066881487127896655
2016-10-10 00:00:00+00:00,0.004115660616293759,0.00043884681237393863
2016-10-11 00:00:00+00:00,-0.011455596426694692,-0.035886582623898766
2016-10-12 00:00:00+00:00,0.0007442058260684892,-0.01011225684364292
2016-10-13 00:00:00+00:00,-0.0022840752151278565,0.0009336711639325035
2016-10-14 00:00:00+00:00,-0.0010647926316350587,0.005640795997202019
2016-10-17 00:00:00+00:00,-0.003517561157597382,-0.001850465780774968
2016-10-18 00:00:00+00:00,0.005615874204417892,-0.0019289497923044019
2016-10-19 00:00:00+00:00,0.0015423891075416751,-0.011662176602227792
2016-10-20 00:00:00+00:00,-0.002389676597100432,0.0005344399657709609
2016-10-21 00:00:00+00:00,-0.00149047162780791,0.0031243345442188986
2016-10-24 00:00:00+00:00,0.003038703486512473,0.03307847203588987
2016-10-25 00:00:00+00:00,-0.003188944990698883,0.005853861651613945
2016-10-26 00:00:00+00:00,-0.001173020527859281,0.031503012551975074
2016-10-27 00:00:00+00:00,-0.002081887578070818,0.01475587926682298
2016-10-28 00:00:00+00:00,0.0009093826896331425,0.0019439015652655822
2016-10-31 00:00:00+00:00,0.0015498904387791779,0.016415525926429364
2016-11-01 00:00:00+00:00,-0.003308431163287162,0.04111582993933238
2016-11-02 00:00:00+00:00,-0.003801263518578013,0.015122026734456728
2016-11-03 00:00:00+00:00,0.0047831461278013965,-0.07036572370709482
2016-11-04 00:00:00+00:00,-0.002995293110825803,0.021104941029334467
2016-11-07 00:00:00+00:00,0.007832618025751081,-0.00014789353262611993
2016-11-08 00:00:00+00:00,0.002288938571276322,0.009553043732787758
2016-11-09 00:00:00+00:00,0.004036326942482349,0.018912481782264123
2016-11-10 00:00:00+00:00,0.0031737635546151832,-0.010699989578151436
2016-11-11 00:00:00+00:00,-0.0039019245979435846,0.0012256778354984288
2016-11-14 00:00:00+00:00,-0.0010587052035360145,-0.015898715231411176
2016-11-15 00:00:00+00:00,0.007153833925070074,0.009358618392210527
2016-11-16 00:00:00+00:00,-0.0021572135115226487,0.045781490717260676
2016-11-17 00:00:00+00:00,0.0032164513577641607,-0.004328160394457825
2016-11-18 00:00:00+00:00,-0.0034163775885629466,0.014316277527319121
2016-11-21 00:00:00+00:00,0.005695902114867257,-0.016414691315204788
2016-11-22 00:00:00+00:00,0.0022025276626986834,0.01636663102935887
2016-11-23 00:00:00+00:00,0.0008372141698498314,-0.00898784564083277
2016-11-25 00:00:00+00:00,0.003293773200188088,-0.003955185439841857
2016-11-28 00:00:00+00:00,-0.004794163626889114,-0.007868949649898038
2016-11-29 00:00:00+00:00,0.0012566760917374076,-0.00028401832847246844
2016-11-30 00:00:00+00:00,-0.002405606108147773,0.013712507060988921
2016-12-01 00:00:00+00:00,-0.0008387502621094445,0.0148627355359785
2016-12-02 00:00:00+00:00,-0.00020986358866736943,0.027973983354282694
2016-12-05 00:00:00+00:00,0.002676322418135868,-0.024736945420754886
2016-12-06 00:00:00+00:00,0.002564505155178809,0.007280857687529396
2016-12-07 00:00:00+00:00,0.012998538316976394,0.005113710148497264
2016-12-08 00:00:00+00:00,0.0020097912909042837,0.0034863518890431155
2016-12-09 00:00:00+00:00,0.005605842419255325,0.0025739271614879655
2016-12-12 00:00:00+00:00,-0.0016365775072878508,0.009437144556112331
2016-12-13 00:00:00+00:00,0.007018083090005733,0.0006012857421731077
2016-12-14 00:00:00+00:00,-0.007783090853596519,0.0011850370211665684
2016-12-15 00:00:00+00:00,0.0033324788515765036,-0.004341763002112309
2016-12-16 00:00:00+00:00,-0.0016862544711292449,0.008763751163498146
2016-12-19 00:00:00+00:00,0.0013819931412191178,0.00994641022538545
2016-12-20 00:00:00+00:00,0.003782457575137954,0.010296257433692224
2016-12-21 00:00:00+00:00,-0.002698849169976536,0.041710614719965955
2016-12-22 00:00:00+00:00,-0.0017360224661731039,0.03626952064766198
2016-12-23 00:00:00+00:00,0.001278706971510335,0.06644462051690314
2016-12-27 00:00:00+00:00,0.0022987331426236324,0.012162889107524943
2016-12-28 00:00:00+00:00,-0.008205494113449951,0.045781305307506015
2016-12-29 00:00:00+00:00,-0.00025693730729692277,-0.0024838190586440323
2016-12-30 00:00:00+00:00,-0.004574659470573228,-0.012592779521968134
2017-01-03 00:00:00+00:00,0.008520086749974176,0.08593292379421724
2017-01-04 00:00:00+00:00,0.005939276022733031,0.10623277348965399
2017-01-05 00:00:00+00:00,-0.0007634753397465222,-0.12240954853233998
2017-01-06 00:00:00+00:00,0.003820293398532959,-0.10971108130965923
2017-01-09 00:00:00+00:00,-0.003552037347135495,0.000694982789823273
2017-01-10 00:00:00+00:00,0.0,0.005373131059129843
2017-01-11 00:00:00+00:00,0.0029536079849263874,-0.14313649953773733
2017-01-12 00:00:00+00:00,-0.002132520944402083,-0.03753319838746272
2017-01-13 00:00:00+00:00,0.0018317814074186867,0.021293757204392527
2017-01-17 00:00:00+00:00,-0.0029458073035704135,0.10188787476053962
2017-01-18 00:00:00+00:00,0.0019357139218583175,-0.02348178796282996
2017-01-19 00:00:00+00:00,-0.003609741217143747,0.0140477831009016
2017-01-20 00:00:00+00:00,0.003418716195530136,-0.004501299759979482
2017-01-23 00:00:00+00:00,-0.002695143656242016,0.029033819040860775
2017-01-24 00:00:00+00:00,0.006577605547623877,-0.030754226298042253
2017-01-25 00:00:00+00:00,0.008054303226787018,-0.01263849631164704
2017-01-26 00:00:00+00:00,-0.000753768844221181,-0.018015211143391552
2017-01-27 00:00:00+00:00,-0.0008046266029670956,-0.0025773917131335367
2017-01-30 00:00:00+00:00,5.03296592682112e-05,-0.0013534150987558613
2017-01-31 00:00:00+00:00,-0.00689481630598876,-0.054567108597793235
2017-02-01 00:00:00+00:00,0.000557441848679785,-0.019406927138659436
2017-02-02 00:00:00+00:00,0.000607779578606138,-0.023248803207651103
2017-02-03 00:00:00+00:00,0.00733954241749335,-0.018117868352761413
2017-02-06 00:00:00+00:00,-0.002110446711220515,-0.01982182325965065
2017-02-07 00:00:00+00:00,0.00030213001661705263,0.022347397414905545
2017-02-08 00:00:00+00:00,0.001006795872136923,0.0016205500001782447
2017-02-09 00:00:00+00:00,0.005934121196882192,-0.06461188271135354
2017-02-10 00:00:00+00:00,0.003649452582112689,-0.005741232905459914
2017-02-13 00:00:00+00:00,0.0054791791193467,0.00199056266855413
2017-02-14 00:00:00+00:00,0.0043099177647873965,0.01403933871158447
2017-02-15 00:00:00+00:00,0.005129975829921696,0.0029167216279784025
2017-02-16 00:00:00+00:00,-0.000785198998871306,0.019811769290158265
2017-02-17 00:00:00+00:00,0.001718972545552644,0.01826872673993929
2017-02-21 00:00:00+00:00,0.006030594234163411,0.06603845353251425
2017-02-22 00:00:00+00:00,-0.0009747063697060909,0.0019186698506590272
2017-02-23 00:00:00+00:00,0.0005366115420264439,0.04410083036306922
2017-02-24 00:00:00+00:00,0.0017064846416381396,0.005965512875911516
2017-02-27 00:00:00+00:00,0.0011681674373327233,0.005359141081336283
2017-02-28 00:00:00+00:00,-0.002528076231221754,0.0
2017-03-01 00:00:00+00:00,0.013842179655895182,0.03604331495955959
2017-03-02 00:00:00+00:00,-0.005768953415701161,0.023321071382924385
2017-03-03 00:00:00+00:00,0.0005318891736376674,0.019168496080413044
2017-03-06 00:00:00+00:00,-0.003237966363812017,-0.0016941577551449205
2017-03-07 00:00:00+00:00,-0.002860606060606119,-0.03872466762564919
2017-03-08 00:00:00+00:00,-0.0019935816395992845,-0.06010431756597667
2017-03-09 00:00:00+00:00,0.0007795371498173775,0.033469556725543415
2017-03-10 00:00:00+00:00,0.003310452266199304,-0.06038756751926588
2017-03-13 00:00:00+00:00,0.0006793148624386625,0.1031593203886676
2017-03-14 00:00:00+00:00,-0.0033457789846288444,0.006558831552744948
2017-03-15 00:00:00+00:00,0.008416853167266813,0.007749988186743995
2017-03-16 00:00:00+00:00,-0.0015921262121870727,-0.049455372061888325
2017-03-17 00:00:00+00:00,-0.0013047260075385037,-0.07373239306348878
2017-03-20 00:00:00+00:00,-0.001983838970339158,-0.18859971845582335
2017-03-21 00:00:00+00:00,-0.01231455444584506,-0.06311807269483172
2017-03-22 00:00:00+00:00,0.0019143923031612609,-0.06621929777163438
2017-03-23 00:00:00+00:00,-0.001028856988878557,0.007336873609658179
2017-03-24 00:00:00+00:00,-0.0008337420304070919,0.09709555191107544
2017-03-27 00:00:00+00:00,-0.0010307760270945598,-0.1114077060197205
2017-03-28 00:00:00+00:00,0.007272012578616316,-0.0015386345319254868
2017-03-29 00:00:00+00:00,0.0012682926829268304,0.006637729367709122
2017-03-30 00:00:00+00:00,0.0029718405924195057,0.012800498821092354
2017-03-31 00:00:00+00:00,-0.002234419779472474,-0.0444110167791707
2017-04-03 00:00:00+00:00,-0.001606543011537842,-0.06536892383305037
2017-04-04 00:00:00+00:00,0.0007314218841427689,0.009013325258640403
2017-04-05 00:00:00+00:00,-0.0029722750085269256,0.007255025061340126
2017-04-06 00:00:00+00:00,0.0022480695924151917,-0.05169578165563271
2017-04-07 00:00:00+00:00,-0.0008289448020285528,0.00466820181694394
2017-04-10 00:00:00+00:00,0.0007320286955248001,-0.01919291467370654
2017-04-11 00:00:00+00:00,-0.0012679215839266345,0.015061539013646152
